tienda,pais,moneda,categoria,producto,clave_canonica,precio_raw,precio_usd,precio_eur,precio_brl,precio_mxn,precio_gbp,url_producto,fecha_extraccion,fecha_staging
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS DUAL EVO GEFORCE RTX 5060 TI 16GB OC,rtx 5060 ti 16gb,$885.50 El precio original era: $885.50. $769.99 El precio actual es: $769.99.,769.99,675.07,3976.15,13455.88,582.01,https://nomadaware.com.ec/producto/asus-dual-evo-geforce-rtx-5060-ti-16gb/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO ZOTAC AMP EXTREME INFINITY GEFORCE RTX 5090 32GB GDDR7,rtx 5090 32gb,$4588.50 El precio original era: $4588.50. $3989.99 El precio actual es: $3989.99.,3989.99,3498.14,20603.91,69726.67,3015.91,https://nomadaware.com.ec/producto/zotac-amp-extreme-infinity-rtx-5090-32g/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO MSI LIGHTNING Z GEFORCE RTX 5090 32GB GDDR7,rtx 5090 32gb,$8038.50 El precio original era: $8038.50. $6989.99 El precio actual es: $6989.99.,6989.99,6128.33,36095.61,122152.87,5283.52,https://nomadaware.com.ec/producto/msi-geforce-rtx-5090-32g-lightning-z/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO XFX SWIFT AMD RADEON RX 9070 XT 16GB GDDR6,rx 9070 xt,$1322.50 El precio original era: $1322.50. $1149.99 El precio actual es: $1149.99.,1149.99,1008.23,5938.43,20096.54,869.24,https://nomadaware.com.ec/producto/xfx-swift-amd-radeon-rx-9070-xt-16gb/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO XFX SWIFT WHITE RADEON RX 9060 XT 16GB OC GDDR6,rx 9060 xt,$805.00 El precio original era: $805.00. $699.99 El precio actual es: $699.99.,699.99,613.7,3614.68,12232.61,529.1,https://nomadaware.com.ec/producto/xfx-swift-amd-radeon-rx-9060-xt-16gb-oc-wh/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO XFX SWIFT AMD RADEON RX 9060 XT 16GB OC GDDR6,rx 9060 xt,$793.50 El precio original era: $793.50. $689.99 El precio actual es: $689.99.,689.99,604.93,3563.04,12057.85,521.54,https://nomadaware.com.ec/producto/xfx-swift-amd-radeon-rx-9060-xt-16gb-oc/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO MSI GAMING TRIO WHITE GEFORCE RTX 5080 16GB OC GDDR7,rtx 5080 16gb,$2415.00 El precio original era: $2415.00. $2099.99 El precio actual es: $2099.99.,2099.99,1841.12,10844.14,36698.17,1587.32,https://nomadaware.com.ec/producto/msi-gaming-trio-white-geforce-rtx-5080-16gb-oc-gddr7/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO MSI CYCLONE GEFORCE RTX 5060 8GB OC GDDR7,rtx 5060 8gb,$552.00 El precio original era: $552.00. $479.99 El precio actual es: $479.99.,479.99,420.82,2478.62,8388.02,362.81,https://nomadaware.com.ec/producto/msi-cyclone-geforce-rtx-5060-8gb-oc/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO ZOTAC TWIN EDGE NVIDIA RTX 5050 8GB OC GDDR6,rtx 5050 8gb,$460.00 El precio original era: $460.00. $399.99 El precio actual es: $399.99.,399.99,350.68,2065.51,6989.99,302.34,https://nomadaware.com.ec/producto/zotac-rtx-5050-8gb-edge-oc-gddr6/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS DUAL GEFORCE RTX 5050 8GB GDDR6 OC,rtx 5050 8gb,$471.50 El precio original era: $471.50. $409.99 El precio actual es: $409.99.,409.99,359.45,2117.15,7164.74,309.9,https://nomadaware.com.ec/producto/tarjeta-de-video-asus-dual-nvidia-rtx-5050-8gb-gddr6-oc/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO ASROCK STEEL LEGEND AMD RADEON RX 9060 XT 8GB OC GDDR6,rx 9060 xt,$598.00 El precio original era: $598.00. $519.99 El precio actual es: $519.99.,519.99,455.89,2685.18,9087.03,393.04,https://nomadaware.com.ec/producto/tarjeta-de-video-asrock-steel-legend-amd-radeon-rx-9060-xt-8gb-oc-gddr6/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS PRIME GEFORCE RTX 5070 12GB OC GDDR7,rtx 5070 12gb,$1092.50 El precio original era: $1092.50. $949.99 El precio actual es: $949.99.,949.99,832.88,4905.65,16601.46,718.07,https://nomadaware.com.ec/producto/tarjeta-de-video-asus-prime-rtx-5070-12gb-oc-gddr7/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO MSI VENTUS 3X GEFORCE RTX 5060 8GB OC GDDR7,rtx 5060 8gb,$598.00 El precio original era: $598.00. $519.99 El precio actual es: $519.99.,519.99,455.89,2685.18,9087.03,393.04,https://nomadaware.com.ec/producto/tarjeta-de-video-msi-ventus-3x-nvidia-rtx-5060-8gb-oc-gddr7/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO GIGABYTE EAGLE ICE NVIDIA RTX 5060 TI 16GB OC GDDR7,rtx 5060 ti 16gb,$908.50 El precio original era: $908.50. $789.99 El precio actual es: $789.99.,789.99,692.61,4079.43,13805.39,597.13,https://nomadaware.com.ec/producto/gigabyte-eagle-ice-rtx-5060-ti-16gb-oc/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS ROG ASTRAL NVIDIA RTX 5090 32GB OC GDDR7,rtx 5090 32gb,$5163.50 El precio original era: $5163.50. $4489.99 El precio actual es: $4489.99.,4489.99,3936.51,23185.86,78464.37,3393.85,https://nomadaware.com.ec/producto/asus-rog-astral-rtx-5090-32gb-oc-gddr7/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO GIGABYTE GAMING AMD RADEON RX 9070 16GB OC GDDR6,rx 9070 16gb,$1150.00 El precio original era: $1150.00. $999.99 El precio actual es: $999.99.,999.99,876.72,5163.85,17475.23,755.86,https://nomadaware.com.ec/producto/gigabyte-amd-radeon-rx-9070-16gb-oc/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS TUF GEFORCE RTX 5070 12GB OC GDDR7,rtx 5070 12gb,$1207.50 El precio original era: $1207.50. $1049.99 El precio actual es: $1049.99.,1049.99,920.56,5422.04,18349.0,793.66,https://nomadaware.com.ec/producto/gpu-asus-tuf-rtx-5070-12gb-oc-gddr7/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO GIGABYTE GAMING GEFORCE RTX 5070 TI 16GB OC GDDR7,rtx 5070 ti 16gb,$1667.50 El precio original era: $1667.50. $1449.99 El precio actual es: $1449.99.,1449.99,1271.25,7487.6,25339.16,1096.0,https://nomadaware.com.ec/producto/gpu-gigabyte-gaming-rtx-5070-ti-16gb-oc/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO GIGABYTE AORUS ELITE AMD RADEON RX 9070 XT 16GB OC,rx 9070 xt,$1368.50 El precio original era: $1368.50. $1189.99 El precio actual es: $1189.99.,1189.99,1043.3,6144.99,20795.55,899.48,https://nomadaware.com.ec/producto/gpu-gigabyte-aorus-elite-amd-radeon-rx-9070-xt-16gb-oc/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO GIGABYTE AERO SFF NVIDIA RTX 5080 16GB OC GDDR7,rtx 5080 16gb,$2300.00 El precio original era: $2300.00. $1999.99 El precio actual es: $1999.99.,1999.99,1753.45,10327.75,34950.63,1511.73,https://nomadaware.com.ec/producto/gpu-gigabyte-aero-sff-rtx-5080-16gb-oc/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS ROG ASTRAL GEFORCE RTX 5080 16GB OC GDDR7,rtx 5080 16gb,$2748.50 El precio original era: $2748.50. $2389.99 El precio actual es: $2389.99.,2389.99,2095.38,12341.67,41766.03,1806.52,https://nomadaware.com.ec/producto/asus-rog-astral-rtx-5080-16gb-oc-gddr7/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO ASUS TUF GEFORCE RTX 4070 TI SUPER BTF WHITE OC EDITION 16GB GDDR6X,rtx 4070 ti,$1437.50 El precio original era: $1437.50. $1249.99 El precio actual es: $1249.99.,1249.99,1095.9,6454.82,21844.08,944.83,https://nomadaware.com.ec/producto/asus-tuf-gaming-rtx-4070-ti-super-btf/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE VIDEO GIGABYTE AORUS XTREME RADEON RX 6900 XT 16GB GDDR6,rx 6900 xt,$1550.00 El precio original era: $1550.00. $790.90 El precio actual es: $790.90.,790.9,693.41,4084.13,13821.29,597.82,https://nomadaware.com.ec/producto/gpu-aorus-xtreme-radeon-rx-6900-xt-12gb/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,GPU,TARJETA DE RED PCIE X1 TP-LINK TL-WN881ND,sin_clasificar,$15.00,15.0,13.15,77.46,262.13,11.34,https://nomadaware.com.ec/producto/adaptador-tp-link-tl-wn881nd/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,RAM,8GB RAM SO-DIMM DDR5 KINGSTON KCP 5600MTS CL46,sin_clasificar,$110.00,110.0,96.44,568.03,1922.29,83.15,https://nomadaware.com.ec/producto/8gb-so-dimm-kingston-ddr5-5600mt-s-cl46/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,RAM,32GB RAM SO-DIMM DDR5 KINGSTON FURY IMPACT 5600MTS CL40,sin_clasificar,$400.00,400.0,350.69,2065.56,6990.16,302.35,https://nomadaware.com.ec/producto/32gb-so-dimm-ddr5-kingston-fury-impact/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,RAM,16GB RAM SO-DIMM DDR5 KINGSTON FURY IMPACT 5600MTS CL40,sin_clasificar,$200.00,200.0,175.35,1032.78,3495.08,151.17,https://nomadaware.com.ec/producto/16gb-so-dimm-ddr5-kingston-fury-impact/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,RAM,16GB RAM DDR4 CORSAIR VENGEANCE LPX 3200MHZ CL16,sin_clasificar,$180.00,180.0,157.81,929.5,3145.57,136.06,https://nomadaware.com.ec/producto/16gb-ram-ddr4-corsair-vengeance-lpx-3200mhz-cl16/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,RAM,16GB RAM DDR5 XPG LANCER BLADE BLACK 6000MTS CL48,sin_clasificar,$310.50 El precio original era: $310.50. $270.00 El precio actual es: $270.00.,270.0,236.72,1394.25,4718.36,204.08,https://nomadaware.com.ec/producto/16gb-ddr5-xpg-lancer-blade-6000mts-cl48/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,RAM,8GB SO-DIMM DDR4 KINGSTON 3200MHZ CL22,sin_clasificar,$100.00,100.0,87.67,516.39,1747.54,75.59,https://nomadaware.com.ec/producto/8gb-ddr4-so-dimm-kingston-3200mhz-cl22/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,RAM,MSI CUBI 5 INTEL I3 1215U DDR4 +WIFI +BLUETOOTH,sin_clasificar,$402.50 El precio original era: $402.50. $349.99 El precio actual es: $349.99.,349.99,306.85,1807.31,6116.22,264.55,https://nomadaware.com.ec/producto/msi-cubi-5-intel-i3-1215u-ddr4-wifi-bluetooth/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,RAM,MSI CUBI 5 INTEL I5 1235U DDR4 +WIFI +BLUETOOH,sin_clasificar,$609.50 El precio original era: $609.50. $529.99 El precio actual es: $529.99.,529.99,464.66,2736.82,9261.79,400.6,https://nomadaware.com.ec/producto/msi-cubi-5-intel-i5-1235u-ddr4-wifi-bluetooh/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,RAM,MSI CUBI 5 INTEL I7 1255U DDR4 +WIFI +BLUETOOTH,sin_clasificar,$770.50 El precio original era: $770.50. $669.99 El precio actual es: $669.99.,669.99,587.4,3459.76,11708.34,506.43,https://nomadaware.com.ec/producto/msi-cubi-5-intel-i7-1255u-ddr4-wifi-bluetooth/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR ULTRAWIDE CURVO SAMSUNG ODYSSEY OLED G9 G91SD,sin_clasificar,$1552.50 El precio original era: $1552.50. $1349.99 El precio actual es: $1349.99.,1349.99,1183.58,6971.21,23591.62,1020.42,https://nomadaware.com.ec/producto/monitor-ultrawide-curvo-samsung-odyssey-oled-g9-g91sd/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR ULTRAWIDE CURVO SAMSUNG VIEWFINITY S6 S65UC,sin_clasificar,$747.50 El precio original era: $747.50. $649.99 El precio actual es: $649.99.,649.99,569.87,3356.48,11358.84,491.31,https://nomadaware.com.ec/producto/monitor-ultrawide-curvo-samsung-viewfinity-s6-s65uc/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR PORTATIL VIEWSONIC VA1653,sin_clasificar,$138.00 El precio original era: $138.00. $119.99 El precio actual es: $119.99.,119.99,105.2,619.62,2096.87,90.7,https://nomadaware.com.ec/producto/monitor-portatil-viewsonic-va1653/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR LG ULTRAGEAR 27G411A,sin_clasificar,$230.00 El precio original era: $230.00. $199.99 El precio actual es: $199.99.,199.99,175.34,1032.73,3494.91,151.17,https://nomadaware.com.ec/producto/monitor-lg-ultragear-27g411a/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR INDURAMA VORTIXNOVA 25,sin_clasificar,$172.50 El precio original era: $172.50. $149.99 El precio actual es: $149.99.,149.99,131.5,774.53,2621.14,113.37,https://nomadaware.com.ec/producto/monitor-indurama-vortixnova-25/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR SAMSUNG ODYSSEY G6 G60F,sin_clasificar,$598.00 El precio original era: $598.00. $519.99 El precio actual es: $519.99.,519.99,455.89,2685.18,9087.03,393.04,https://nomadaware.com.ec/producto/monitor-samsung-odyssey-g6-g60f/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR MSI MPG 321URX QD-OLED,sin_clasificar,$1782.50 El precio original era: $1782.50. $1549.99 El precio actual es: $1549.99.,1549.99,1358.92,8003.99,27086.7,1171.59,https://nomadaware.com.ec/producto/monitor-msi-mpg-321urx-qd-oled/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR CURVO TEROS TE-2767G,sin_clasificar,$333.50 El precio original era: $333.50. $289.99 El precio actual es: $289.99.,289.99,254.24,1497.48,5067.69,219.19,https://nomadaware.com.ec/producto/monitor-curvo-teros-te-2767g/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR CURVO TEROS TE-3219G,sin_clasificar,$345.00 El precio original era: $345.00. $299.99 El precio actual es: $299.99.,299.99,263.01,1549.12,5242.45,226.75,https://nomadaware.com.ec/producto/monitor-curvo-teros-te-3219g/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR ACER K202Q BI,sin_clasificar,$92.00 El precio original era: $92.00. $79.99 El precio actual es: $79.99.,79.99,70.13,413.06,1397.86,60.46,https://nomadaware.com.ec/producto/monitor-acer-k202q-bi/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR LG ULTRAGEAR 24G411A,sin_clasificar,$207.00 El precio original era: $207.00. $179.99 El precio actual es: $179.99.,179.99,157.8,929.45,3145.4,136.05,https://nomadaware.com.ec/producto/monitor-lg-ultragear-24g411a/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR MSI G242L E14,sin_clasificar,$241.50 El precio original era: $241.50. $209.99 El precio actual es: $209.99.,209.99,184.1,1084.37,3669.66,158.73,https://nomadaware.com.ec/producto/monitor-msi-g242l-e14/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR INDURAMA VORTIXNOVA 27,sin_clasificar,$195.50 El precio original era: $195.50. $169.99 El precio actual es: $169.99.,169.99,149.04,877.81,2970.64,128.49,https://nomadaware.com.ec/producto/monitor-indurama-vortixnova-27/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR ASUS TUF VG259QM5A,sin_clasificar,$287.50 El precio original era: $287.50. $249.99 El precio actual es: $249.99.,249.99,219.17,1290.92,4368.68,188.96,https://nomadaware.com.ec/producto/monitor-asus-tuf-vg259qm5a/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR ASUS ROG STRIX XG27AQDMES OLED,sin_clasificar,$862.50 El precio original era: $862.50. $749.99 El precio actual es: $749.99.,749.99,657.54,3872.87,13106.38,566.89,https://nomadaware.com.ec/producto/monitor-asus-rog-strix-oled-xg27aqdmes/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR ASUS ZENSCREEN MS32UC GOOGLE TV,sin_clasificar,$1092.52 El precio original era: $1092.52. $949.99 El precio actual es: $949.99.,949.99,832.88,4905.65,16601.46,718.07,https://nomadaware.com.ec/producto/monitor-asus-zenscreen-smart-ms32uc/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR ULTRAWIDE LG 34U511A,sin_clasificar,$586.50 El precio original era: $586.50. $509.99 El precio actual es: $509.99.,509.99,447.12,2633.54,8912.28,385.49,https://nomadaware.com.ec/producto/monitor-ultrawide-lg-34u511a/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR ASUS PROART PA248QFV,sin_clasificar,$379.50 El precio original era: $379.50. $329.99 El precio actual es: $329.99.,329.99,289.31,1704.04,5766.71,249.43,https://nomadaware.com.ec/producto/monitor-asus-proart-pa248qfv/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR ASUS PROART PA278QGV,sin_clasificar,$448.50 El precio original era: $448.50. $389.99 El precio actual es: $389.99.,389.99,341.92,2013.87,6815.23,294.78,https://nomadaware.com.ec/producto/monitor-asus-proart-pa278qgv/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR GIGABYTE MO27Q28G WOLED,sin_clasificar,$908.50 El precio original era: $908.50. $789.99 El precio actual es: $789.99.,789.99,692.61,4079.43,13805.39,597.13,https://nomadaware.com.ec/producto/monitor-gigabyte-mo27q28g-woled/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR GIGABYTE M27Q2 QD ICE,sin_clasificar,$517.50 El precio original era: $517.50. $449.99 El precio actual es: $449.99.,449.99,394.52,2323.7,7863.76,340.13,https://nomadaware.com.ec/producto/monitor-gigabyte-m27q2-qd-ice/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR GIGABYTE GS25F2A,sin_clasificar,$276.00 El precio original era: $276.00. $239.99 El precio actual es: $239.99.,239.99,210.41,1239.28,4193.92,181.4,https://nomadaware.com.ec/producto/monitor-gigabyte-gs25f2a/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,SOPORTE NEUMATICO DOBLE MONITOR KLIP XTREME KMM-410,sin_clasificar,$55.00,55.0,48.22,284.01,961.15,41.57,https://nomadaware.com.ec/producto/soporte-neumatico-klip-xtreme-kmm-410/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR CURVO TEROS TE-3412G,sin_clasificar,$506.00 El precio original era: $506.00. $439.99 El precio actual es: $439.99.,439.99,385.75,2272.06,7689.0,332.58,https://nomadaware.com.ec/producto/monitor-curvo-teros-te-3412g/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR PORTATIL ASUS ZENSCREEN MB169CK,sin_clasificar,$140.00,140.0,122.74,722.95,2446.56,105.82,https://nomadaware.com.ec/producto/monitor-portatil-asus-zenscreen-mb169ck/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR TEROS TE-2786G,sin_clasificar,$264.50 El precio original era: $264.50. $229.99 El precio actual es: $229.99.,229.99,201.64,1187.65,4019.17,173.84,https://nomadaware.com.ec/producto/monitor-teros-te-2786g/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR TEROS TE-2714S,sin_clasificar,$218.50 El precio original era: $218.50. $189.99 El precio actual es: $189.99.,189.99,166.57,981.09,3320.15,143.61,https://nomadaware.com.ec/producto/monitor-teros-te-2714s/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR INTELIGENTE PARA BEBE NEXXT NHC-B100 2K,sin_clasificar,$45.00,45.0,39.45,232.38,786.39,34.01,https://nomadaware.com.ec/producto/monitor-inteligente-para-bebe-nexxt-nhc-b100-2k/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR GIGABYTE GS25F2,sin_clasificar,$253.00 El precio original era: $253.00. $219.99 El precio actual es: $219.99.,219.99,192.87,1136.01,3844.41,166.28,https://nomadaware.com.ec/producto/monitor-gigabyte-gs25f2/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR ASROCK PG27FFT1A,sin_clasificar,$356.50 El precio original era: $356.50. $309.99 El precio actual es: $309.99.,309.99,271.78,1600.76,5417.2,234.31,https://nomadaware.com.ec/producto/monitor-asrock-pg27fft1a/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR ASROCK PG25FFT,sin_clasificar,$322.00 El precio original era: $322.00. $279.99 El precio actual es: $279.99.,279.99,245.48,1445.84,4892.94,211.64,https://nomadaware.com.ec/producto/monitor-asrock-pg25fft-ips-180hz-1ms/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR CURVO SAMSUNG ODYSSEY G5 G55C,sin_clasificar,$402.50 El precio original era: $402.50. $349.99 El precio actual es: $349.99.,349.99,306.85,1807.31,6116.22,264.55,https://nomadaware.com.ec/producto/monitor-curvo-samsung-odyssey-g5-g55c/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,MONITOR,MONITOR ASUS PROART PA279CRV,sin_clasificar,$678.50 El precio original era: $678.50. $589.99 El precio actual es: $589.99.,589.99,517.26,3046.65,10310.31,445.96,https://nomadaware.com.ec/producto/monitor-asus-proart-pa279crv/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,PERIFERICO,TECLADO INALAMBRICO MULTI PLATAFORMA LOGITECH K780,sin_clasificar,$75.00,75.0,65.75,387.29,1310.66,56.69,https://nomadaware.com.ec/producto/teclado-inalambrico-multi-plataforma-logitech-k780/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,PERIFERICO,TECLADO LOGITECH G PRO X TKL RAPID MAGNETIC SWITCH,sin_clasificar,$180.00,180.0,157.81,929.5,3145.57,136.06,https://nomadaware.com.ec/producto/teclado-logitech-g-pro-x-tkl-rapid-magnetic-switch/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,PERIFERICO,TECLADO INALAMBRICO REDRAGON BEHEMOTH PRO K724 BLACK RPC SWITCH,sin_clasificar,$80.00,80.0,70.14,413.11,1398.03,60.47,https://nomadaware.com.ec/producto/teclado-inalambrico-redragon-behemoth-pro-k724-black-rpc-switch/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,PERIFERICO,TECLADO INALAMBRICO REDRAGON TERRAFLARE PRO K762WB WHITE-BLACK MANBO SWITCH,sin_clasificar,$85.00,85.0,74.52,438.93,1485.41,64.25,https://nomadaware.com.ec/producto/teclado-inalambrico-redragon-terraflare-pro-k762wb-white-black-manbo-switch/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,PERIFERICO,TECLADO REDRADON CASTOR MAGNETIC K631,sin_clasificar,$50.00,50.0,43.84,258.2,873.77,37.79,https://nomadaware.com.ec/producto/teclado-redradon-castor-magnetic-k631/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,PERIFERICO,TECLADO Y MOUSE INALAMBRICO LOGITECH ADVANCED MK540,sin_clasificar,$65.00,65.0,56.99,335.65,1135.9,49.13,https://nomadaware.com.ec/producto/teclado-y-mouse-logitech-advanced-mk540/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,PERIFERICO,TECLADO RAZER HUNTSMAN V3 X TENKEYLESS OPTICAL PURPLE SWITCH,sin_clasificar,$120.00,120.0,105.21,619.67,2097.05,90.7,https://nomadaware.com.ec/producto/teclado-razer-huntsman-v3-x-tenkeyless-optical-purple-switch/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,PERIFERICO,KIT REDRAGON S147 TECLADO +AUDIFONO +MOUSE +MOUSEPAD,sin_clasificar,$70.00,70.0,61.37,361.47,1223.28,52.91,https://nomadaware.com.ec/producto/kit-redragon-s147-4-en-1/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,PERIFERICO,TECLADO ASUS ROG FALCHION ACE HFX MAGNETIC SWITCH,sin_clasificar,$130.00,130.0,113.97,671.31,2271.8,98.26,https://nomadaware.com.ec/producto/teclado-asus-rog-falchion-ace-hfx-magnetic-switch/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,PERIFERICO,TECLADO CORSAIR GALLEON 100 SD MLX SWITCH,sin_clasificar,$380.00,380.0,333.16,1962.28,6640.65,287.23,https://nomadaware.com.ec/producto/teclado-corsair-galleon-100-sd/,2026-06-30,2026-06-30
NomadaWare,Ecuador,USD,PERIFERICO,TECLADO CORSAIR VANGUARD 96 MLX SWITCH,sin_clasificar,$200.00,200.0,175.35,1032.78,3495.08,151.17,https://nomadaware.com.ec/producto/teclado-corsair-vanguard-96-mlx-switch/,2026-06-30,2026-06-30
